menu_id,franchise_id,product_count,amount,sales_date
1,63,3,9000,2023-09-17
13,65,4,22000,2023-09-17
16,70,2,11000,2023-09-17
5,68,3,16500,2023-09-17
3,71,2,9000,2023-09-17
6,71,3,15000,2023-09-17
3,64,4,18000,2023-09-17
11,66,2,9600,2023-09-17
5,71,1,5500,2023-09-17
16,64,4,22000,2023-09-17
10,67,1,4500,2023-09-17
6,67,1,5000,2023-09-17
20,68,4,18000,2023-09-17
14,65,2,10000,2023-09-17
5,68,1,5500,2023-09-17
1,64,2,6000,2023-09-17
20,69,3,13500,2023-09-17
17,71,5,29000,2023-09-17
16,68,2,11000,2023-09-17
8,64,4,12000,2023-09-17
16,65,4,22000,2023-09-17
8,68,4,12000,2023-09-17
1,68,3,9000,2023-09-17
14,62,3,15000,2023-09-17
20,65,4,18000,2023-09-17
12,66,2,10400,2023-09-17
7,63,4,18000,2023-09-17
2,62,4,16000,2023-09-17
9,66,4,16000,2023-09-17
9,67,5,20000,2023-09-17
15,64,5,27500,2023-09-17
17,62,3,17400,2023-09-17
14,70,1,5000,2023-09-17
16,62,1,5500,2023-09-17
5,62,4,22000,2023-09-17
2,64,3,12000,2023-09-17
3,71,1,4500,2023-09-17
1,68,5,15000,2023-09-17
17,63,4,23200,2023-09-17
8,63,1,3000,2023-09-17
12,64,1,5200,2023-09-17
13,70,1,5500,2023-09-17
9,68,5,20000,2023-09-17
5,71,2,11000,2023-09-17
19,68,1,4800,2023-09-17
10,67,4,18000,2023-09-17
4,66,3,15000,2023-09-17
7,67,5,22500,2023-09-17
14,62,3,15000,2023-09-17
1,62,5,15000,2023-09-17
7,70,3,13500,2023-09-17
2,62,2,8000,2023-09-17
2,63,4,16000,2023-09-17
16,62,2,11000,2023-09-17
12,66,4,20800,2023-09-17
12,65,4,20800,2023-09-17
7,69,5,22500,2023-09-17
5,70,1,5500,2023-09-17
17,70,4,23200,2023-09-17
15,63,5,27500,2023-09-17
2,64,5,20000,2023-09-17
2,71,3,12000,2023-09-17
12,67,1,5200,2023-09-17
13,67,2,11000,2023-09-17
6,64,2,10000,2023-09-17
6,70,5,25000,2023-09-17
2,68,5,20000,2023-09-17
16,65,3,16500,2023-09-17
6,71,1,5000,2023-09-17
11,63,2,9600,2023-09-17
8,62,4,12000,2023-09-17
1,68,3,9000,2023-09-17
14,68,4,20000,2023-09-17
17,69,4,23200,2023-09-17
9,70,4,16000,2023-09-17
13,63,4,22000,2023-09-17
5,70,4,22000,2023-09-17
1,64,5,15000,2023-09-17
20,67,4,18000,2023-09-17
5,65,5,27500,2023-09-17
9,70,4,16000,2023-09-17
5,69,3,16500,2023-09-17
10,71,2,9000,2023-09-17
6,68,3,15000,2023-09-17
5,68,4,22000,2023-09-17
2,66,2,8000,2023-09-17
20,67,5,22500,2023-09-17
14,68,3,15000,2023-09-17
12,63,2,10400,2023-09-17
13,62,3,16500,2023-09-17
4,70,4,20000,2023-09-17
17,64,5,29000,2023-09-17
20,66,2,9000,2023-09-17
19,68,3,14400,2023-09-17
3,62,2,9000,2023-09-17
1,66,2,6000,2023-09-17
12,64,3,15600,2023-09-17
2,62,4,16000,2023-09-17
13,71,3,16500,2023-09-17
2,63,1,4000,2023-09-17
16,66,4,22000,2023-09-17
19,64,3,14400,2023-09-17
5,66,4,22000,2023-09-17
15,63,2,11000,2023-09-17
4,69,1,5000,2023-09-17
16,70,4,22000,2023-09-17
8,63,1,3000,2023-09-17
3,66,1,4500,2023-09-17
12,69,3,15600,2023-09-17
11,63,3,14400,2023-09-17
18,66,2,9400,2023-09-17
1,66,1,3000,2023-09-17
18,71,2,9400,2023-09-17
12,65,3,15600,2023-09-17
15,67,2,11000,2023-09-17
12,62,4,20800,2023-09-17
11,65,5,24000,2023-09-17
8,64,4,12000,2023-09-17
17,68,2,11600,2023-09-17
10,65,1,4500,2023-09-17
12,63,3,15600,2023-09-17
20,62,1,4500,2023-09-17
11,70,3,14400,2023-09-17
6,64,3,15000,2023-09-17
1,67,3,9000,2023-09-17
2,64,1,4000,2023-09-17
3,70,2,9000,2023-09-17
14,69,3,15000,2023-09-17
2,70,3,12000,2023-09-17
3,63,5,22500,2023-09-17
8,64,3,9000,2023-09-17
16,70,5,27500,2023-09-17
20,69,5,22500,2023-09-17
6,63,1,5000,2023-09-17
7,69,2,9000,2023-09-17
10,62,1,4500,2023-09-17
5,69,5,27500,2023-09-17
15,64,5,27500,2023-09-17
7,65,4,18000,2023-09-17
12,65,2,10400,2023-09-17
12,69,4,20800,2023-09-17
11,67,3,14400,2023-09-17
16,71,2,11000,2023-09-17
6,62,3,15000,2023-09-17
2,66,1,4000,2023-09-17
9,66,2,8000,2023-09-17
19,66,3,14400,2023-09-17
7,65,3,13500,2023-09-17
15,64,1,5500,2023-09-17
1,71,3,9000,2023-09-17
18,66,2,9400,2023-09-17
12,66,2,10400,2023-09-17
11,71,3,14400,2023-09-17
7,66,5,22500,2023-09-17
5,65,3,16500,2023-09-17
2,62,2,8000,2023-09-17
13,63,5,27500,2023-09-17
8,67,5,15000,2023-09-17
2,68,4,16000,2023-09-17
19,62,2,9600,2023-09-17
1,69,2,6000,2023-09-17
5,68,2,11000,2023-09-17
10,66,5,22500,2023-09-17
8,65,4,12000,2023-09-17
1,62,4,12000,2023-09-17
9,63,4,16000,2023-09-17
15,69,4,22000,2023-09-17
18,69,1,4700,2023-09-17
17,66,5,29000,2023-09-17
20,65,4,18000,2023-09-17
1,62,2,6000,2023-09-17
11,71,4,19200,2023-09-17
8,69,1,3000,2023-09-17
19,69,3,14400,2023-09-17
2,71,5,20000,2023-09-17
13,69,4,22000,2023-09-17
13,63,1,5500,2023-09-17
8,67,1,3000,2023-09-17
4,69,1,5000,2023-09-17
4,63,1,5000,2023-09-17
8,70,2,6000,2023-09-17
10,69,2,9000,2023-09-17
9,71,1,4000,2023-09-17
9,62,5,20000,2023-09-17
14,69,4,20000,2023-09-17
12,71,1,5200,2023-09-17
12,68,5,26000,2023-09-17
1,64,3,9000,2023-09-17
7,69,3,13500,2023-09-17
9,65,5,20000,2023-09-17
14,67,4,20000,2023-09-17
5,66,4,22000,2023-09-18
10,62,3,13500,2023-09-18
6,69,1,5000,2023-09-18
11,64,1,4800,2023-09-18
2,70,1,4000,2023-09-18
2,66,2,8000,2023-09-18
12,63,2,10400,2023-09-18
3,69,2,9000,2023-09-18
19,65,1,4800,2023-09-18
8,65,5,15000,2023-09-18
18,67,5,23500,2023-09-18
1,67,3,9000,2023-09-18
6,68,5,25000,2023-09-18
14,68,5,25000,2023-09-18
3,70,5,22500,2023-09-18
17,64,3,17400,2023-09-18
9,66,2,8000,2023-09-18
13,65,5,27500,2023-09-18
13,64,2,11000,2023-09-18
8,63,4,12000,2023-09-18
8,65,3,9000,2023-09-18
12,70,1,5200,2023-09-18
17,64,1,5800,2023-09-18
15,67,1,5500,2023-09-18
17,69,1,5800,2023-09-18
8,64,1,3000,2023-09-18
2,62,2,8000,2023-09-18
15,69,3,16500,2023-09-18
4,62,4,20000,2023-09-18
11,62,5,24000,2023-09-18
20,68,3,13500,2023-09-18
9,64,1,4000,2023-09-18
7,63,5,22500,2023-09-18
10,64,2,9000,2023-09-18
4,67,5,25000,2023-09-18
9,64,1,4000,2023-09-18
12,65,3,15600,2023-09-18
18,64,2,9400,2023-09-18
13,65,3,16500,2023-09-18
1,64,4,12000,2023-09-18
8,64,1,3000,2023-09-18
8,71,3,9000,2023-09-18
15,71,4,22000,2023-09-18
14,67,3,15000,2023-09-18
9,67,1,4000,2023-09-18
10,69,5,22500,2023-09-18
12,65,2,10400,2023-09-18
19,67,2,9600,2023-09-18
18,69,1,4700,2023-09-18
7,65,1,4500,2023-09-18
11,67,5,24000,2023-09-18
18,63,2,9400,2023-09-18
12,67,1,5200,2023-09-18
16,63,1,5500,2023-09-18
7,64,4,18000,2023-09-18
11,65,2,9600,2023-09-18
2,66,2,8000,2023-09-18
13,70,1,5500,2023-09-18
16,62,2,11000,2023-09-18
16,64,3,16500,2023-09-18
13,70,1,5500,2023-09-18
18,66,3,14100,2023-09-18
19,63,2,9600,2023-09-18
15,62,4,22000,2023-09-18
4,70,5,25000,2023-09-18
7,67,3,13500,2023-09-18
1,68,1,3000,2023-09-18
11,63,1,4800,2023-09-18
7,63,3,13500,2023-09-18
9,64,3,12000,2023-09-18
5,69,4,22000,2023-09-18
17,65,3,17400,2023-09-18
19,70,1,4800,2023-09-18
11,65,5,24000,2023-09-18
11,66,4,19200,2023-09-18
9,65,1,4000,2023-09-18
11,66,3,14400,2023-09-18
8,64,3,9000,2023-09-18
19,71,5,24000,2023-09-18
11,63,4,19200,2023-09-18
11,65,4,19200,2023-09-18
14,69,4,20000,2023-09-18
4,63,3,15000,2023-09-18
15,65,3,16500,2023-09-18
10,66,4,18000,2023-09-18
18,62,3,14100,2023-09-18
19,64,1,4800,2023-09-18
16,70,2,11000,2023-09-18
18,64,4,18800,2023-09-18
4,64,4,20000,2023-09-18
15,62,5,27500,2023-09-18
18,70,1,4700,2023-09-18
5,66,5,27500,2023-09-18
11,70,5,24000,2023-09-18
13,68,2,11000,2023-09-18
3,70,4,18000,2023-09-18
6,71,3,15000,2023-09-18
1,62,4,12000,2023-09-18
9,63,5,20000,2023-09-18
12,69,2,10400,2023-09-18
9,70,2,8000,2023-09-18
2,68,4,16000,2023-09-18
12,71,3,15600,2023-09-18
20,69,4,18000,2023-09-18
19,71,4,19200,2023-09-18
6,68,1,5000,2023-09-18
15,69,3,16500,2023-09-18
12,64,4,20800,2023-09-18
17,69,5,29000,2023-09-18
16,63,1,5500,2023-09-18
16,68,1,5500,2023-09-18
7,69,4,18000,2023-09-18
19,68,2,9600,2023-09-18
16,63,1,5500,2023-09-18
2,67,2,8000,2023-09-18
13,69,2,11000,2023-09-18
11,70,1,4800,2023-09-18
20,67,5,22500,2023-09-18
4,62,5,25000,2023-09-18
1,64,4,12000,2023-09-18
9,67,2,8000,2023-09-18
20,70,2,9000,2023-09-18
13,65,3,16500,2023-09-18
20,63,4,18000,2023-09-18
14,71,2,10000,2023-09-18
19,64,3,14400,2023-09-18
6,66,4,20000,2023-09-18
9,71,5,20000,2023-09-18
3,68,3,13500,2023-09-18
6,69,5,25000,2023-09-18
5,68,5,27500,2023-09-18
11,68,1,4800,2023-09-18
8,63,1,3000,2023-09-18
18,70,1,4700,2023-09-18
14,62,1,5000,2023-09-18
4,68,3,15000,2023-09-18
5,67,2,11000,2023-09-18
18,64,1,4700,2023-09-18
6,68,5,25000,2023-09-18
12,67,2,10400,2023-09-18
19,69,2,9600,2023-09-18
5,68,4,22000,2023-09-18
10,66,5,22500,2023-09-18
18,69,5,23500,2023-09-18
5,64,3,16500,2023-09-18
20,67,1,4500,2023-09-18
13,65,4,22000,2023-09-18
17,68,5,29000,2023-09-18
1,65,5,15000,2023-09-18
13,62,4,22000,2023-09-18
10,67,1,4500,2023-09-18
19,70,3,14400,2023-09-18
9,63,1,4000,2023-09-18
7,64,4,18000,2023-09-18
12,68,1,5200,2023-09-18
7,71,3,13500,2023-09-18
12,70,5,26000,2023-09-18
20,66,5,22500,2023-09-18
6,64,5,25000,2023-09-18
13,62,5,27500,2023-09-18
3,68,4,18000,2023-09-18
7,62,5,22500,2023-09-18
6,69,1,5000,2023-09-18
2,68,2,8000,2023-09-18
10,63,1,4500,2023-09-18
1,70,3,9000,2023-09-18
9,62,2,8000,2023-09-18
10,65,3,13500,2023-09-18
20,66,3,13500,2023-09-18
9,65,2,8000,2023-09-18
6,68,4,20000,2023-09-18
14,64,3,15000,2023-09-18
2,70,4,16000,2023-09-18
4,68,1,5000,2023-09-18
14,62,4,20000,2023-09-18
9,70,2,8000,2023-09-18
5,62,2,11000,2023-09-18
9,65,1,4000,2023-09-18
2,67,4,16000,2023-09-18
17,68,4,23200,2023-09-18
5,69,3,16500,2023-09-18
6,70,3,15000,2023-09-18
15,63,5,27500,2023-09-18
15,63,4,22000,2023-09-18
2,69,5,20000,2023-09-18
12,71,2,10400,2023-09-18
5,71,5,27500,2023-09-18
10,62,1,4500,2023-09-18
11,63,4,19200,2023-09-18
13,63,3,16500,2023-09-18
17,65,2,11600,2023-09-18
16,62,2,11000,2023-09-18
11,67,3,14400,2023-09-18
16,66,5,27500,2023-09-18
19,70,4,19200,2023-09-18
2,64,3,12000,2023-09-18
19,69,5,24000,2023-09-18
15,71,2,11000,2023-09-18
9,70,1,4000,2023-09-18
8,64,2,6000,2023-09-18
2,63,3,12000,2023-09-18
2,62,5,20000,2023-09-18
18,71,4,18800,2023-09-18
10,62,2,9000,2023-09-18
2,69,5,20000,2023-09-18
18,70,4,18800,2023-09-18
8,62,1,3000,2023-09-18
17,68,5,29000,2023-09-18
2,63,2,8000,2023-09-18
11,64,5,24000,2023-09-18
18,65,5,23500,2023-09-18
4,67,3,15000,2023-09-18
2,70,5,20000,2023-09-18
19,63,1,4800,2023-09-18
1,68,1,3000,2023-09-18
19,66,3,14400,2023-09-18
13,66,1,5500,2023-09-18
12,65,5,26000,2023-09-18
14,63,5,25000,2023-09-18
5,69,2,11000,2023-09-18
16,71,1,5500,2023-09-18
12,66,3,15600,2023-09-18
14,67,4,20000,2023-09-18
9,70,5,20000,2023-09-18
10,65,4,18000,2023-09-18
19,65,4,19200,2023-09-18
14,71,5,25000,2023-09-18
10,64,1,4500,2023-09-18
14,66,1,5000,2023-09-18
20,67,1,4500,2023-09-18
13,66,2,11000,2023-09-18
18,70,2,9400,2023-09-18
9,71,5,20000,2023-09-18
1,69,4,12000,2023-09-18
13,67,1,5500,2023-09-18
4,65,1,5000,2023-09-18
16,69,5,27500,2023-09-18
13,63,3,16500,2023-09-18
5,63,4,22000,2023-09-18
3,71,1,4500,2023-09-18
6,62,1,5000,2023-09-18
12,65,5,26000,2023-09-18
9,64,2,8000,2023-09-18
17,62,5,29000,2023-09-18
14,65,3,15000,2023-09-18
13,68,3,16500,2023-09-18
3,62,1,4500,2023-09-18
8,71,3,9000,2023-09-18
13,63,2,11000,2023-09-18
1,71,1,3000,2023-09-18
13,63,3,16500,2023-09-18
16,66,5,27500,2023-09-18
16,64,5,27500,2023-09-18
7,69,1,4500,2023-09-18
12,65,4,20800,2023-09-18
6,64,1,5000,2023-09-18
3,67,3,13500,2023-09-18
8,70,2,6000,2023-09-18
17,69,3,17400,2023-09-18
10,67,4,18000,2023-09-18
14,67,3,15000,2023-09-18
10,65,3,13500,2023-09-18
11,65,4,19200,2023-09-18
11,62,4,19200,2023-09-18
10,67,3,13500,2023-09-18
18,66,3,14100,2023-09-18
14,64,1,5000,2023-09-18
14,62,4,20000,2023-09-18
19,69,1,4800,2023-09-18
3,69,3,13500,2023-09-18
3,66,1,4500,2023-09-18
8,66,2,6000,2023-09-18
20,62,5,22500,2023-09-18
19,68,3,14400,2023-09-18
2,67,3,12000,2023-09-18
13,67,3,16500,2023-09-18
15,65,3,16500,2023-09-18
8,71,4,12000,2023-09-18
11,62,2,9600,2023-09-18
14,66,5,25000,2023-09-18
20,68,1,4500,2023-09-18
15,66,3,16500,2023-09-18
20,71,3,13500,2023-09-18
11,70,5,24000,2023-09-18
9,62,2,8000,2023-09-18
17,65,5,29000,2023-09-18
15,68,3,16500,2023-09-18
5,62,5,27500,2023-09-18
19,63,2,9600,2023-09-18
7,68,2,9000,2023-09-18
1,67,2,6000,2023-09-18
6,66,3,15000,2023-09-18
5,70,2,11000,2023-09-18
4,71,2,10000,2023-09-18
14,70,1,5000,2023-09-18
19,70,1,4800,2023-09-18
15,64,3,16500,2023-09-18
15,65,2,11000,2023-09-18
15,69,4,22000,2023-09-18
19,71,5,24000,2023-09-18
5,62,3,16500,2023-09-18
8,67,3,9000,2023-09-18
11,68,2,9600,2023-09-18
16,63,1,5500,2023-09-18
15,70,4,22000,2023-09-18
10,66,2,9000,2023-09-18
2,63,2,8000,2023-09-18
11,66,2,9600,2023-09-18
6,62,5,25000,2023-09-18
20,64,1,4500,2023-09-18
13,68,1,5500,2023-09-18
4,70,3,15000,2023-09-18
1,68,4,12000,2023-09-18
1,70,5,15000,2023-09-18
18,62,3,14100,2023-09-18
12,71,4,20800,2023-09-18
19,71,2,9600,2023-09-18
20,66,3,13500,2023-09-18
7,62,1,4500,2023-09-18
14,65,5,25000,2023-09-18
6,67,1,5000,2023-09-18
16,70,1,5500,2023-09-18
6,65,1,5000,2023-09-18
8,70,4,12000,2023-09-18
15,62,2,11000,2023-09-18
8,69,2,6000,2023-09-18
4,66,4,20000,2023-09-18
4,65,4,20000,2023-09-18
3,63,2,9000,2023-09-18
3,68,5,22500,2023-09-18
20,66,4,18000,2023-09-18
9,64,5,20000,2023-09-18
5,68,4,22000,2023-09-18
9,71,2,8000,2023-09-18
5,64,5,27500,2023-09-18
6,71,3,15000,2023-09-18
5,70,5,27500,2023-09-18
11,67,3,14400,2023-09-18
9,67,3,12000,2023-09-18
16,71,1,5500,2023-09-18
9,67,4,16000,2023-09-18
13,63,5,27500,2023-09-18
19,66,1,4800,2023-09-18
9,63,5,20000,2023-09-18
19,64,3,14400,2023-09-18
8,69,2,6000,2023-09-18
9,65,2,8000,2023-09-18
7,63,1,4500,2023-09-18
10,63,5,22500,2023-09-18
10,64,3,13500,2023-09-18
17,69,3,17400,2023-09-18
16,63,5,27500,2023-09-18
7,65,2,9000,2023-09-18
4,69,1,5000,2023-09-18
8,67,5,15000,2023-09-18
18,69,1,4700,2023-09-18
5,65,1,5500,2023-09-18
3,71,2,9000,2023-09-18
2,64,4,16000,2023-09-18
6,69,3,15000,2023-09-18
16,71,4,22000,2023-09-18
14,66,1,5000,2023-09-18
13,67,2,11000,2023-09-18
5,67,2,11000,2023-09-18
10,70,4,18000,2023-09-18
11,64,1,4800,2023-09-18
15,70,1,5500,2023-09-18
7,68,3,13500,2023-09-18
3,69,3,13500,2023-09-18
18,65,5,23500,2023-09-18
10,64,3,13500,2023-09-18
4,65,5,25000,2023-09-18
5,66,2,11000,2023-09-18
3,66,1,4500,2023-09-18
18,67,5,23500,2023-09-18
3,66,3,13500,2023-09-18
4,66,1,5000,2023-09-18
18,65,1,4700,2023-09-18
18,68,4,18800,2023-09-18
18,68,5,23500,2023-09-18
15,63,1,5500,2023-09-18
6,63,1,5000,2023-09-18
10,65,2,9000,2023-09-18
4,66,1,5000,2023-09-18
13,68,3,16500,2023-09-18
10,68,4,18000,2023-09-18
3,68,5,22500,2023-09-18
20,64,3,13500,2023-09-18
1,63,4,12000,2023-09-18
13,65,4,22000,2023-09-18
4,65,2,10000,2023-09-18
4,65,4,20000,2023-09-18
16,71,5,27500,2023-09-18
19,70,4,19200,2023-09-18
17,68,4,23200,2023-09-18
10,70,1,4500,2023-09-18
2,70,1,4000,2023-09-18
15,62,2,11000,2023-09-18
9,63,3,12000,2023-09-18
12,62,2,10400,2023-09-18
18,66,3,14100,2023-09-18
19,64,2,9600,2023-09-18
9,66,5,20000,2023-09-18
18,62,5,23500,2023-09-18
3,67,5,22500,2023-09-18
16,67,4,22000,2023-09-18
17,70,4,23200,2023-09-18
13,68,4,22000,2023-09-18
19,71,2,9600,2023-09-18
16,65,4,22000,2023-09-18
11,71,1,4800,2023-09-18
16,69,1,5500,2023-09-18
20,68,4,18000,2023-09-18
15,63,5,27500,2023-09-18
17,69,3,17400,2023-09-18
16,63,3,16500,2023-09-19
11,62,2,9600,2023-09-19
10,70,5,22500,2023-09-19
20,71,2,9000,2023-09-19
5,64,2,11000,2023-09-19
9,66,1,4000,2023-09-19
13,66,5,27500,2023-09-19
11,71,3,14400,2023-09-19
2,71,5,20000,2023-09-19
12,71,2,10400,2023-09-19
15,71,4,22000,2023-09-19
15,62,3,16500,2023-09-19
20,66,1,4500,2023-09-19
20,63,2,9000,2023-09-19
17,64,4,23200,2023-09-19
4,69,1,5000,2023-09-19
5,63,1,5500,2023-09-19
18,67,3,14100,2023-09-19
13,65,5,27500,2023-09-19
9,64,4,16000,2023-09-19
5,64,1,5500,2023-09-19
6,70,3,15000,2023-09-19
12,63,4,20800,2023-09-19
2,71,4,16000,2023-09-19
4,71,4,20000,2023-09-19
13,71,3,16500,2023-09-19
4,67,2,10000,2023-09-19
18,70,5,23500,2023-09-19
5,66,3,16500,2023-09-19
8,71,4,12000,2023-09-19
7,68,1,4500,2023-09-19
9,65,1,4000,2023-09-19
9,69,4,16000,2023-09-19
9,63,5,20000,2023-09-19
9,68,4,16000,2023-09-19
6,67,2,10000,2023-09-19
20,66,5,22500,2023-09-19
6,68,5,25000,2023-09-19
19,68,5,24000,2023-09-19
5,62,4,22000,2023-09-19
17,62,3,17400,2023-09-19
20,63,4,18000,2023-09-19
1,67,1,3000,2023-09-19
2,66,5,20000,2023-09-19
19,67,2,9600,2023-09-19
14,67,5,25000,2023-09-19
11,71,5,24000,2023-09-19
4,65,2,10000,2023-09-19
1,63,2,6000,2023-09-19
7,66,4,18000,2023-09-19
20,71,4,18000,2023-09-19
11,68,3,14400,2023-09-19
1,69,2,6000,2023-09-19
12,64,4,20800,2023-09-19
19,68,4,19200,2023-09-19
12,68,2,10400,2023-09-19
5,65,2,11000,2023-09-19
1,64,4,12000,2023-09-19
18,70,5,23500,2023-09-19
7,71,1,4500,2023-09-19
2,62,2,8000,2023-09-19
1,65,2,6000,2023-09-19
14,67,3,15000,2023-09-19
13,66,1,5500,2023-09-19
13,64,4,22000,2023-09-19
15,69,4,22000,2023-09-19
14,68,3,15000,2023-09-19
16,64,5,27500,2023-09-19
9,62,2,8000,2023-09-19
10,62,4,18000,2023-09-19
9,70,3,12000,2023-09-19
5,63,2,11000,2023-09-19
3,71,5,22500,2023-09-19
3,68,3,13500,2023-09-19
10,67,3,13500,2023-09-19
10,68,5,22500,2023-09-19
1,64,1,3000,2023-09-19
1,63,2,6000,2023-09-19
11,67,3,14400,2023-09-19
8,65,1,3000,2023-09-19
11,67,2,9600,2023-09-19
17,63,4,23200,2023-09-19
6,69,2,10000,2023-09-19
7,64,2,9000,2023-09-19
16,66,1,5500,2023-09-19
16,63,2,11000,2023-09-19
7,66,4,18000,2023-09-19
19,67,5,24000,2023-09-19
1,64,2,6000,2023-09-19
14,63,4,20000,2023-09-19
2,62,4,16000,2023-09-19
18,64,2,9400,2023-09-19
18,68,2,9400,2023-09-19
9,65,5,20000,2023-09-19
6,65,4,20000,2023-09-19
4,67,1,5000,2023-09-19
13,69,2,11000,2023-09-19
4,70,1,5000,2023-09-19
2,69,3,12000,2023-09-19
1,64,4,12000,2023-09-19
7,64,5,22500,2023-09-19
15,70,5,27500,2023-09-19
4,68,1,5000,2023-09-19
16,65,5,27500,2023-09-19
12,70,5,26000,2023-09-19
8,63,5,15000,2023-09-19
1,68,4,12000,2023-09-19
1,68,1,3000,2023-09-19
6,68,1,5000,2023-09-19
8,62,4,12000,2023-09-19
14,65,2,10000,2023-09-19
11,66,5,24000,2023-09-19
10,70,2,9000,2023-09-19
7,67,5,22500,2023-09-19
4,63,5,25000,2023-09-19
1,70,3,9000,2023-09-19
6,67,3,15000,2023-09-19
15,65,5,27500,2023-09-19
12,66,1,5200,2023-09-19
6,66,5,25000,2023-09-19
9,66,1,4000,2023-09-19
19,70,2,9600,2023-09-19
12,66,4,20800,2023-09-19
5,67,2,11000,2023-09-19
9,70,5,20000,2023-09-19
13,67,2,11000,2023-09-19
8,67,1,3000,2023-09-19
10,67,4,18000,2023-09-19
20,63,1,4500,2023-09-19
12,66,4,20800,2023-09-19
17,64,1,5800,2023-09-19
15,69,5,27500,2023-09-19
19,62,3,14400,2023-09-19
17,67,2,11600,2023-09-19
4,66,5,25000,2023-09-19
15,65,3,16500,2023-09-19
9,67,2,8000,2023-09-19
14,63,5,25000,2023-09-19
10,64,5,22500,2023-09-19
20,64,4,18000,2023-09-19
17,62,3,17400,2023-09-19
19,71,1,4800,2023-09-19
19,69,3,14400,2023-09-19
18,64,3,14100,2023-09-19
1,63,2,6000,2023-09-19
13,71,3,16500,2023-09-19
5,65,3,16500,2023-09-19
4,62,4,20000,2023-09-19
5,63,3,16500,2023-09-19
9,63,3,12000,2023-09-19
3,63,2,9000,2023-09-19
3,69,2,9000,2023-09-19
11,70,1,4800,2023-09-19
17,70,2,11600,2023-09-19
20,64,1,4500,2023-09-19
7,68,1,4500,2023-09-19
2,63,3,12000,2023-09-19
9,67,2,8000,2023-09-19
1,67,1,3000,2023-09-19
3,67,5,22500,2023-09-19
5,70,2,11000,2023-09-19
16,66,1,5500,2023-09-19
19,63,5,24000,2023-09-19
19,66,1,4800,2023-09-19
18,62,1,4700,2023-09-19
7,63,1,4500,2023-09-19
15,64,3,16500,2023-09-19
2,69,3,12000,2023-09-19
20,62,5,22500,2023-09-19
3,69,5,22500,2023-09-19
12,64,2,10400,2023-09-19
9,66,1,4000,2023-09-19
20,70,5,22500,2023-09-19
17,70,2,11600,2023-09-19
12,71,5,26000,2023-09-19
9,62,1,4000,2023-09-19
1,67,2,6000,2023-09-19
17,64,4,23200,2023-09-19
18,62,5,23500,2023-09-19
9,64,3,12000,2023-09-19
9,65,2,8000,2023-09-19
4,64,2,10000,2023-09-19
1,67,4,12000,2023-09-19
4,63,3,15000,2023-09-19
2,63,5,20000,2023-09-19
10,69,2,9000,2023-09-19
8,63,5,15000,2023-09-19
7,71,4,18000,2023-09-19
7,62,2,9000,2023-09-19
10,66,2,9000,2023-09-19
13,64,2,11000,2023-09-19
3,62,1,4500,2023-09-19
8,62,4,12000,2023-09-19
3,70,3,13500,2023-09-19
7,64,1,4500,2023-09-19
14,71,4,20000,2023-09-19
3,67,3,13500,2023-09-19
13,70,2,11000,2023-09-19
20,67,2,9000,2023-09-19
12,71,5,26000,2023-09-19
18,66,1,4700,2023-09-19
11,66,5,24000,2023-09-19
9,65,1,4000,2023-09-19
2,62,2,8000,2023-09-19
18,68,3,14100,2023-09-19
4,67,3,15000,2023-09-19
6,69,4,20000,2023-09-19
1,69,1,3000,2023-09-19
10,70,5,22500,2023-09-19
11,70,2,9600,2023-09-19
16,67,2,11000,2023-09-19
19,68,2,9600,2023-09-19
5,63,4,22000,2023-09-19
20,64,1,4500,2023-09-19
14,70,5,25000,2023-09-19
12,70,5,26000,2023-09-19
15,62,3,16500,2023-09-19
16,70,3,16500,2023-09-19
18,67,5,23500,2023-09-19
2,70,3,12000,2023-09-19
5,70,5,27500,2023-09-19
19,65,3,14400,2023-09-19
6,69,4,20000,2023-09-19
14,71,2,10000,2023-09-19
9,62,2,8000,2023-09-19
1,62,3,9000,2023-09-19
17,64,1,5800,2023-09-19
5,70,4,22000,2023-09-19
19,71,5,24000,2023-09-19
19,70,3,14400,2023-09-19
12,67,1,5200,2023-09-19
6,63,2,10000,2023-09-19
18,66,4,18800,2023-09-19
14,67,1,5000,2023-09-19
17,71,3,17400,2023-09-19
19,63,1,4800,2023-09-19
2,69,5,20000,2023-09-19
3,70,5,22500,2023-09-19
20,67,4,18000,2023-09-19
3,67,4,18000,2023-09-19
2,68,5,20000,2023-09-19
13,66,5,27500,2023-09-19
7,68,3,13500,2023-09-19
12,62,3,15600,2023-09-19
16,65,1,5500,2023-09-19
19,69,3,14400,2023-09-19
2,63,2,8000,2023-09-19
12,69,4,20800,2023-09-19
2,62,4,16000,2023-09-19
14,67,2,10000,2023-09-19
15,64,2,11000,2023-09-19
16,64,3,16500,2023-09-19
6,64,3,15000,2023-09-19
13,71,3,16500,2023-09-19
5,63,1,5500,2023-09-19
7,70,4,18000,2023-09-19
10,69,3,13500,2023-09-19
3,62,2,9000,2023-09-19
11,65,1,4800,2023-09-19
2,71,5,20000,2023-09-19
17,65,5,29000,2023-09-19
19,69,1,4800,2023-09-19
16,62,1,5500,2023-09-19
19,62,4,19200,2023-09-19
19,67,3,14400,2023-09-19
20,66,3,13500,2023-09-19
10,68,2,9000,2023-09-19
